workload,batch,trace_id,kernel_run_id,sm,block_count,sched_event_count,sched_cycles_total,sched_mean_cycles,sched_p95_cycles,sched_max_cycles,work_cycles_total,block_elapsed_mean_cycles,block_elapsed_p95_cycles,inferred_slot_count
vgg16,32,Mar08_221324_1840270,2.821846,21,15,9,14454,1606.0,1876.0,1912,2376463,158430.86666666667,166770.5,6
vgg16,32,Mar08_221324_1840270,2.821846,22,15,9,13865,1540.5555555555557,2804.5999999999995,3347,2334772,155651.46666666667,165246.4,6
vgg16,32,Mar08_221324_1840270,2.821846,23,16,10,15913,1591.3,2212.7999999999997,2355,2515564,157222.75,166424.75,6
vgg16,32,Mar08_221324_1840270,2.821846,24,15,9,13504,1500.4444444444443,1915.2,1976,2332986,155532.4,164976.4,6
vgg16,32,Mar08_221324_1840270,2.821846,25,15,9,14365,1596.111111111111,1797.6,1814,2370962,158064.13333333333,166187.4,6
vgg16,32,Mar08_221324_1840270,2.821846,26,16,10,14940,1494.0,1933.9999999999995,2105,2486571,155410.6875,165081.25,6
vgg16,32,Mar08_221324_1840270,2.821846,27,16,10,15720,1572.0,2011.95,2025,2513863,157116.4375,166276.25,6
vgg16,32,Mar08_221324_1840270,2.821846,28,15,9,13653,1517.0,1911.4,1937,2330560,155370.66666666666,164820.5,6
vgg16,32,Mar08_221324_1840270,2.821846,29,15,9,14651,1627.888888888889,1962.1999999999998,2089,2368407,157893.8,166039.3,6
vgg16,32,Mar08_221324_1840270,2.821846,30,15,9,13779,1531.0,1921.0,2001,2332050,155470.0,165009.0,6
vgg16,32,Mar08_221324_1840270,2.821846,31,16,10,15388,1538.8,1989.6,1995,2513415,157088.4375,166129.25,6
vgg16,32,Mar08_221324_1840270,2.821846,32,15,9,13985,1553.888888888889,1936.6,1981,2336614,155774.26666666666,165393.8,6
vgg16,32,Mar08_221324_1840270,2.821846,33,16,10,15605,1560.5,2007.1,2026,2518672,157417.0,166616.5,6
vgg16,32,Mar08_221324_1840270,2.821846,34,15,9,14006,1556.2222222222222,1934.3999999999999,1990,2337405,155827.0,165477.3,6
vgg16,32,Mar08_221324_1840270,2.821846,35,15,9,15126,1680.6666666666667,2044.4,2056,2374872,158324.8,166709.1,6
vgg16,32,Mar08_221324_1840270,2.821846,36,15,9,13586,1509.5555555555557,1849.3999999999999,1915,2333632,155575.46666666667,165135.9,6
vgg16,32,Mar08_221324_1840270,2.821846,37,16,10,15292,1529.2,1949.55,1986,2514734,157170.875,166279.25,6
vgg16,32,Mar08_221324_1840270,2.821846,38,15,9,13606,1511.7777777777778,1920.8,2022,2335582,155705.46666666667,165309.4,6
vgg16,32,Mar08_221324_1840270,2.821846,39,16,10,15271,1527.1,1922.3999999999999,1971,2515344,157209.0,166463.25,6
vgg16,32,Mar08_221324_1840270,2.821846,40,15,9,13863,1540.3333333333333,1903.2,1966,2334094,155606.26666666666,165175.1,6
vgg16,32,Mar08_221324_1840270,2.821846,41,16,10,15022,1502.2,1841.9499999999998,1900,2515461,157216.3125,166348.5,6
vgg16,32,Mar08_221324_1840270,2.821846,42,17,11,14970,1360.909090909091,2055.5,2390,2655978,156234.0,165090.2,6
vgg16,32,Mar08_221324_1840270,2.821846,43,15,9,13647,1516.3333333333333,2587.0,2619,2365031,157668.73333333334,167324.1,6
vgg16,32,Mar08_221324_1840270,2.821846,44,18,12,17814,1484.5,1664.2,1695,2799550,155530.55555555556,164745.05,6
vgg16,32,Mar08_221324_1840270,2.821846,45,15,9,14498,1610.888888888889,1873.4,1877,2358268,157217.86666666667,167038.0,6
vgg16,32,Mar08_221324_1840270,2.821846,46,18,12,18019,1501.5833333333333,1733.85,1807,2797021,155390.05555555556,164506.15,6
vgg16,32,Mar08_221324_1840270,2.821846,47,15,9,14443,1604.7777777777778,1920.3999999999999,1960,2349159,156610.6,166801.1,6
vgg16,32,Mar08_221324_1840270,2.821846,48,18,12,17554,1462.8333333333333,1624.4,1642,2787763,154875.72222222222,164566.6,6
vgg16,32,Mar08_221324_1840270,2.821846,49,15,9,14110,1567.7777777777778,1855.6,1920,2350088,156672.53333333333,166946.5,6
vgg16,32,Mar08_221324_1840270,2.821846,50,18,12,17305,1442.0833333333333,1629.95,1647,2794786,155265.88888888888,164293.25,6
vgg16,32,Mar08_221324_1840270,2.821846,51,15,9,14365,1596.111111111111,1894.2,1939,2354145,156943.0,166592.4,6
vgg16,32,Mar08_221324_1840270,2.821846,52,18,12,17556,1463.0,1672.45,1706,2797090,155393.88888888888,164419.75,6
vgg16,32,Mar08_221324_1840270,2.821846,53,15,9,14415,1601.6666666666667,1898.3999999999999,1968,2355561,157037.4,166792.5,6
vgg16,32,Mar08_221324_1840270,2.821846,54,18,12,18109,1509.0833333333333,1721.25,1746,2801036,155613.11111111112,164896.15,6
vgg16,32,Mar08_221324_1840270,2.821846,55,15,9,14169,1574.3333333333333,1865.3999999999999,1917,2360374,157358.26666666666,167271.8,6
vgg16,32,Mar08_221324_1840270,2.821846,56,18,12,17445,1453.75,1757.8,1804,2809052,156058.44444444444,164978.3,6
vgg16,32,Mar08_221324_1840270,2.821846,57,15,9,14485,1609.4444444444443,1871.0,1883,2363884,157592.26666666666,167323.2,6
vgg16,32,Mar08_221324_1840270,2.821846,58,18,12,18148,1512.3333333333333,1761.7,1798,2797771,155431.72222222222,164556.6,6
vgg16,32,Mar08_221324_1840270,2.821846,59,15,9,14628,1625.3333333333333,1881.0,1917,2356583,157105.53333333333,166948.7,6
vgg16,32,Mar08_221324_1840270,2.821846,60,18,12,17928,1494.0,1731.8999999999999,1788,2794385,155243.61111111112,164763.45,6
vgg16,32,Mar08_221324_1840270,2.821846,61,15,9,14470,1607.7777777777778,1851.2,1906,2358554,157236.93333333332,167155.2,6
vgg16,32,Mar08_221324_1840270,2.821846,62,18,12,17796,1483.0,1707.85,1715,2799077,155504.27777777778,164639.15,6
vgg16,32,Mar08_221324_1840270,2.821846,63,15,9,14677,1630.7777777777778,1963.0,2041,2359984,157332.26666666666,166987.6,6
vgg16,32,Mar08_221324_1840270,2.821846,64,18,12,17893,1491.0833333333333,1898.4499999999998,1987,2821110,156728.33333333334,165003.0,6
vgg16,32,Mar08_221324_1840270,2.821846,65,15,9,14530,1614.4444444444443,1909.6,1922,2364364,157624.26666666666,167363.7,6
vgg16,32,Mar08_221324_1840270,2.821846,66,18,12,17521,1460.0833333333333,1772.4999999999998,1899,2806244,155902.44444444444,164744.3,6
vgg16,32,Mar08_221324_1840270,2.821846,67,15,9,14723,1635.888888888889,1977.2,2032,2357860,157190.66666666666,167034.0,6
vgg16,32,Mar08_221324_1840270,2.821846,68,18,12,18693,1557.75,1777.8,1813,2796347,155352.61111111112,164471.9,6
vgg16,32,Mar08_221324_1840270,2.821846,69,15,9,14373,1597.0,1891.3999999999999,1947,2358930,157262.0,166772.3,6
vgg16,32,Mar08_221324_1840270,2.821846,70,18,12,17991,1499.25,1674.4,1692,2796796,155377.55555555556,164502.5,6
vgg16,32,Mar08_221324_1840270,2.821846,71,15,9,14252,1583.5555555555557,1856.3999999999999,1902,2356456,157097.06666666668,166917.1,6
vgg16,32,Mar08_221324_1840270,2.821846,72,18,12,17504,1458.6666666666667,1774.8,1810,2796182,155343.44444444444,164262.5,6
vgg16,32,Mar08_221324_1840270,2.821846,73,15,9,14481,1609.0,1869.0,1895,2353623,156908.2,166635.2,6
vgg16,32,Mar08_221324_1840270,2.821846,74,18,12,17540,1461.6666666666667,1763.9999999999998,1863,2803401,155744.5,164397.95,6
vgg16,32,Mar08_221324_1840270,2.821846,75,15,9,14604,1622.6666666666667,1931.0,2033,2355170,157011.33333333334,166766.6,6
vgg16,32,Mar08_221324_1840270,2.821846,76,18,12,17994,1499.5,1865.25,1934,2807603,155977.94444444444,164872.3,6
vgg16,32,Mar08_221324_1840270,2.821846,77,15,9,14632,1625.7777777777778,1919.4,1943,2362616,157507.73333333334,167167.5,6
vgg16,32,Mar08_221324_1840270,2.821846,78,18,12,17882,1490.1666666666667,1744.6,1804,2808893,156049.61111111112,164956.7,6
vgg16,32,Mar08_221324_1840270,2.821846,79,15,9,15014,1668.2222222222222,1906.2,1939,2362993,157532.86666666667,167320.3,6
vgg16,32,Mar08_221324_1840270,2.821846,80,18,12,17684,1473.6666666666667,1726.0,1748,2804490,155805.0,164542.5,6
vgg16,32,Mar08_221324_1840270,2.821846,81,15,9,14996,1666.2222222222222,1964.6,2025,2358887,157259.13333333333,166888.8,6
vgg16,32,Mar08_221324_1840270,2.821846,82,18,12,18439,1536.5833333333333,1853.4999999999998,1991,2795318,155295.44444444444,164714.25,6
vgg16,32,Mar08_221324_1840270,2.821846,83,15,9,14717,1635.2222222222222,1902.6,1929,2351394,156759.6,167097.5,6
vgg16,32,Mar08_221324_1840270,2.821846,84,17,11,16799,1527.1818181818182,2625.0,3271,2651526,155972.11764705883,165058.0,6
vgg16,32,Mar08_221324_1840270,2.821846,85,15,9,12989,1443.2222222222222,2699.9999999999995,3270,2353481,156898.73333333334,166913.8,6
vgg16,32,Mar08_221324_1840270,2.821846,86,16,10,14976,1497.6,2351.9999999999995,2478,2488311,155519.4375,165685.25,6
vgg16,32,Mar08_221324_1840270,2.821846,87,17,11,16928,1538.909090909091,1880.0,1891,2649415,155847.9411764706,165749.0,6
vgg16,32,Mar08_221324_1840270,2.821846,88,16,10,15484,1548.4,2439.35,2483,2484412,155275.75,165387.0,6
vgg16,32,Mar08_221324_1840270,2.821846,89,17,11,16781,1525.5454545454545,1812.0,1828,2647215,155718.5294117647,165496.4,6
vgg16,32,Mar08_221324_1840270,2.821846,90,16,10,15512,1551.2,2457.0499999999997,2498,2483735,155233.4375,165106.75,6
vgg16,32,Mar08_221324_1840270,2.821846,91,17,11,16748,1522.5454545454545,1880.0,1887,2644691,155570.0588235294,165184.2,6
vgg16,32,Mar08_221324_1840270,2.821846,92,16,10,15121,1512.1,2350.85,2462,2481338,155083.625,165188.25,6
vgg16,32,Mar08_221324_1840270,2.821846,93,16,10,15512,1551.2,1954.3999999999999,2012,2497635,156102.1875,165329.75,6
vgg16,32,Mar08_221324_1840270,2.821846,94,16,10,14856,1485.6,2396.5999999999995,2537,2479103,154943.9375,164921.5,6
vgg16,32,Mar08_221324_1840270,2.821846,95,17,11,16710,1519.090909090909,1871.0,1898,2641511,155383.0,165050.6,6
vgg16,32,Mar08_221324_1840270,2.821846,96,16,10,14974,1497.4,2427.3999999999996,2512,2480595,155037.1875,165129.25,6
vgg16,32,Mar08_221324_1840270,2.821846,97,17,11,16888,1535.2727272727273,1913.5,1953,2643314,155489.0588235294,165214.4,6
vgg16,32,Mar08_221324_1840270,2.821846,98,16,10,14885,1488.5,2309.35,2398,2488616,155538.5,165552.25,6
vgg16,32,Mar08_221324_1840270,2.821846,99,17,11,17571,1597.3636363636363,2003.0,2031,2650245,155896.76470588235,165618.2,6
vgg16,32,Mar08_221324_1840270,2.821846,100,16,10,15680,1568.0,2491.9,2509,2489880,155617.5,165586.0,6
vgg16,32,Mar08_221324_1840270,2.821846,101,17,11,17374,1579.4545454545455,1900.5,1992,2650729,155925.23529411765,165738.0,6
vgg16,32,Mar08_221324_1840270,2.821846,102,16,10,15460,1546.0,2302.25,2399,2486127,155382.9375,165204.0,6
vgg16,32,Mar08_221324_1840270,2.821846,103,17,11,16765,1524.090909090909,1926.5,2148,2625902,154464.82352941178,165285.6,6
vgg16,32,Mar08_221324_1840270,2.821846,104,16,10,15216,1521.6,2330.5499999999997,2466,2485048,155315.5,165438.0,6
vgg16,32,Mar08_221324_1840270,2.821846,105,16,10,15224,1522.4,1908.6499999999999,1982,2501982,156373.875,165478.5,6
vgg16,32,Mar08_221324_1840270,2.821846,106,16,10,14614,1461.4,2319.75,2394,2482695,155168.4375,165264.25,6
vgg16,32,Mar08_221324_1840270,2.821846,107,16,10,15903,1590.3,2008.1499999999999,2059,2499988,156249.25,165400.0,6
vgg16,32,Mar08_221324_1840270,2.821846,108,16,10,14856,1485.6,2460.85,2527,2489943,155621.4375,165659.75,6
vgg16,32,Mar08_221324_1840270,2.821846,109,17,11,17177,1561.5454545454545,2078.5,2089,2637292,155134.82352941178,165780.6,6
vgg16,32,Mar08_221324_1840270,2.821846,110,16,10,15348,1534.8,2430.5499999999997,2476,2487391,155461.9375,165317.25,6
vgg16,32,Mar08_221324_1840270,2.821846,111,17,11,17215,1565.0,1903.5,1919,2644132,155537.17647058822,165423.8,6
vgg16,32,Mar08_221324_1840270,2.821846,112,16,10,15143,1514.3,2483.5499999999997,2538,2483830,155239.375,165042.0,6
vgg16,32,Mar08_221324_1840270,2.821846,113,17,11,17322,1574.7272727272727,1959.5,2004,2642637,155449.23529411765,165110.8,6
vgg16,32,Mar08_221324_1840270,2.821846,114,16,10,15075,1507.5,2428.85,2522,2484393,155274.5625,165183.0,6
vgg16,32,Mar08_221324_1840270,2.821846,115,16,10,15289,1528.9,2051.95,2128,2497656,156103.5,165278.25,6
vgg16,32,Mar08_221324_1840270,2.821846,116,16,10,15152,1515.2,2438.65,2476,2478603,154912.6875,164856.25,6
vgg16,32,Mar08_221324_1840270,2.821846,117,16,10,15737,1573.7,1958.7,1974,2493626,155851.625,164980.25,6
vgg16,32,Mar08_221324_1840270,2.821846,118,16,10,15169,1516.9,2492.1499999999996,2552,2486871,155429.4375,165037.0,6
vgg16,32,Mar08_221324_1840270,2.821846,119,15,9,14542,1615.7777777777778,1908.0,1944,2349974,156664.93333333332,165183.4,6
vgg16,32,Mar08_221324_1840270,2.821846,120,16,10,15031,1503.1,2448.75,2505,2484993,155312.0625,165515.5,6
vgg16,32,Mar08_221324_1840270,2.821846,121,15,9,14482,1609.111111111111,1883.6,1908,2354260,156950.66666666666,165567.6,6
vgg16,32,Mar08_221324_1840270,2.821846,122,16,10,15740,1574.0,2447.5,2542,2486332,155395.75,165547.75,6
vgg16,32,Mar08_221324_1840270,2.821846,123,15,9,14423,1602.5555555555557,1955.6,2036,2357528,157168.53333333333,165694.1,6
vgg16,32,Mar08_221324_1840270,2.821846,124,16,10,14924,1492.4,2462.7499999999995,2609,2483114,155194.625,165174.5,6
vgg16,32,Mar08_221324_1840270,2.821846,125,15,9,14327,1591.888888888889,1992.0,2100,2339832,155988.8,165335.8,6
vgg16,32,Mar08_221324_1840270,2.821846,126,16,10,14846,1484.6,2368.95,2508,2487092,155443.25,165351.25,6
vgg16,32,Mar08_221324_1840270,2.821846,127,16,10,15781,1578.1,1999.7999999999997,2106,2499764,156235.25,165448.0,6
vgg16,32,Mar08_221324_1840270,2.829465,0,15,9,13192,1465.7777777777778,1865.8,1941,9361904,624126.9333333333,657708.7,6
vgg16,32,Mar08_221324_1840270,2.829465,1,15,9,13595,1510.5555555555557,1829.1999999999998,1902,9326071,621738.0666666667,655504.2,6
vgg16,32,Mar08_221324_1840270,2.829465,2,15,9,13647,1516.3333333333333,1835.0,1867,9361052,624070.1333333333,657433.4,6
vgg16,32,Mar08_221324_1840270,2.829465,3,15,9,13099,1455.4444444444443,1703.0,1709,9302062,620137.4666666667,655374.2,6
vgg16,32,Mar08_221324_1840270,2.829465,4,15,9,12994,1443.7777777777778,1812.1999999999998,1887,9361379,624091.9333333333,657491.5,6
vgg16,32,Mar08_221324_1840270,2.829465,5,15,9,12696,1410.6666666666667,1644.2,1709,9302227,620148.4666666667,655436.6,6
vgg16,32,Mar08_221324_1840270,2.829465,6,15,9,13326,1480.6666666666667,1807.3999999999999,1907,9358151,623876.7333333333,657106.5,6
vgg16,32,Mar08_221324_1840270,2.829465,7,15,9,12509,1389.888888888889,1700.2,1723,9299667,619977.8,655034.1,6
vgg16,32,Mar08_221324_1840270,2.829465,8,15,9,13974,1552.6666666666667,1906.6,1967,9359289,623952.6,657355.2,6
vgg16,32,Mar08_221324_1840270,2.829465,9,15,9,13386,1487.3333333333333,1801.0,1929,9300460,620030.6666666666,655271.6,6
vgg16,32,Mar08_221324_1840270,2.829465,10,15,9,13495,1499.4444444444443,1862.6,1917,9365221,624348.0666666667,658093.8,6
vgg16,32,Mar08_221324_1840270,2.829465,11,15,9,13599,1511.0,1758.0,1816,9305966,620397.7333333333,655944.0,6
vgg16,32,Mar08_221324_1840270,2.829465,12,15,9,13756,1528.4444444444443,1879.2,1908,9366517,624434.4666666667,658302.7,6
vgg16,32,Mar08_221324_1840270,2.829465,13,15,9,13108,1456.4444444444443,1792.3999999999999,1902,9319508,621300.5333333333,656206.7,6
vgg16,32,Mar08_221324_1840270,2.829465,14,15,9,13676,1519.5555555555557,1862.2,1909,9361199,624079.9333333333,657599.4,6
vgg16,32,Mar08_221324_1840270,2.829465,15,15,9,12876,1430.6666666666667,1725.0,1821,9302809,620187.2666666667,655553.7,6
vgg16,32,Mar08_221324_1840270,2.829465,16,15,9,13610,1512.2222222222222,1871.2,1916,9363899,624259.9333333333,657940.6,6
vgg16,32,Mar08_221324_1840270,2.829465,17,15,9,13104,1456.0,1700.6,1723,9316983,621132.2,655822.6,6
vgg16,32,Mar08_221324_1840270,2.829465,18,15,9,13404,1489.3333333333333,1855.2,1912,9363048,624203.2,657753.6,6
vgg16,32,Mar08_221324_1840270,2.829465,19,15,9,13136,1459.5555555555557,1844.3999999999999,1916,9315912,621060.8,655647.3,6
vgg16,32,Mar08_221324_1840270,2.829465,20,15,9,13839,1537.6666666666667,1976.8,1992,9366834,624455.6,658451.6,6
vgg16,32,Mar08_221324_1840270,2.829465,21,15,9,13025,1447.2222222222222,1719.3999999999999,1769,9308466,620564.4,656304.5,6
vgg16,32,Mar08_221324_1840270,2.829465,22,15,9,13608,1512.0,1834.2,1839,9361230,624082.0,657609.8,6
vgg16,32,Mar08_221324_1840270,2.829465,23,15,9,13211,1467.888888888889,1754.0,1844,9302384,620158.9333333333,655490.3,6
vgg16,32,Mar08_221324_1840270,2.829465,24,15,9,13373,1485.888888888889,1863.8,1959,9360889,624059.2666666667,657391.0,6
vgg16,32,Mar08_221324_1840270,2.829465,25,15,9,12879,1431.0,1621.4,1633,9313719,620914.6,655306.7,6
vgg16,32,Mar08_221324_1840270,2.829465,26,15,9,13143,1460.3333333333333,1833.8,1837,9361005,624067.0,657446.2,6
vgg16,32,Mar08_221324_1840270,2.829465,27,15,9,12796,1421.7777777777778,1616.8,1642,9290777,619385.1333333333,655321.3,6
vgg16,32,Mar08_221324_1840270,2.829465,28,15,9,13565,1507.2222222222222,1840.8,1880,9357664,623844.2666666667,657057.0,6
vgg16,32,Mar08_221324_1840270,2.829465,29,15,9,12895,1432.7777777777778,1629.3999999999999,1665,9287861,619190.7333333333,655022.5,6
vgg16,32,Mar08_221324_1840270,2.829465,30,15,9,13842,1538.0,1888.3999999999999,1954,9359005,623933.6666666666,657338.1,6
vgg16,32,Mar08_221324_1840270,2.829465,31,15,9,12753,1417.0,1647.0,1665,9312391,620826.0666666667,655256.4,6
vgg16,32,Mar08_221324_1840270,2.829465,32,15,9,13763,1529.2222222222222,1905.3999999999999,2009,9364684,624312.2666666667,658038.5,6
vgg16,32,Mar08_221324_1840270,2.829465,33,15,9,13582,1509.111111111111,1781.1999999999998,1880,9305343,620356.2,655882.8,6
vgg16,32,Mar08_221324_1840270,2.829465,34,15,9,13463,1495.888888888889,1831.0,1855,9366611,624440.7333333333,658282.5,6
vgg16,32,Mar08_221324_1840270,2.829465,35,15,9,12923,1435.888888888889,1691.3999999999999,1795,9307617,620507.8,656213.0,6
vgg16,32,Mar08_221324_1840270,2.829465,36,15,9,13628,1514.2222222222222,1808.6,1831,9360890,624059.3333333334,657589.6,6
vgg16,32,Mar08_221324_1840270,2.829465,37,15,9,13270,1474.4444444444443,1843.6,1976,9302146,620143.0666666667,655420.5,6
vgg16,32,Mar08_221324_1840270,2.829465,38,15,9,12885,1431.6666666666667,1796.0,1868,9364569,624304.6,657894.8,6
vgg16,32,Mar08_221324_1840270,2.829465,39,15,9,13051,1450.111111111111,1729.1999999999998,1830,9305113,620340.8666666667,655784.1,6
vgg16,32,Mar08_221324_1840270,2.829465,40,15,9,13383,1487.0,1801.8,1833,9362841,624189.4,657743.5,6
vgg16,32,Mar08_221324_1840270,2.829465,41,15,9,12943,1438.111111111111,1659.0,1669,9315794,621052.9333333333,655598.2,6
vgg16,32,Mar08_221324_1840270,2.829465,42,15,9,12721,1413.4444444444443,1801.3999999999999,1883,9344717,622981.1333333333,657025.8,6
vgg16,32,Mar08_221324_1840270,2.829465,43,17,11,16520,1501.8181818181818,1932.0,1965,10571102,621829.5294117647,654054.0,6
vgg16,32,Mar08_221324_1840270,2.829465,44,15,9,11151,1239.0,1712.0,1764,9321749,621449.9333333333,655666.0,6
vgg16,32,Mar08_221324_1840270,2.829465,45,18,12,16477,1373.0833333333333,1935.7999999999997,2059,11200711,622261.7222222222,651079.9,6
vgg16,32,Mar08_221324_1840270,2.829465,46,15,9,11416,1268.4444444444443,1664.6,1749,9308957,620597.1333333333,655502.0,6
vgg16,32,Mar08_221324_1840270,2.829465,47,18,12,16657,1388.0833333333333,1671.1,1780,11199931,622218.3888888889,650968.3,6
vgg16,32,Mar08_221324_1840270,2.829465,48,15,9,11602,1289.111111111111,1677.6,1754,9308569,620571.2666666667,655483.5,6
vgg16,32,Mar08_221324_1840270,2.829465,49,18,12,17005,1417.0833333333333,1789.0,1833,11199624,622201.3333333334,650922.35,6
vgg16,32,Mar08_221324_1840270,2.829465,50,15,9,12114,1346.0,1700.3999999999999,1752,9305225,620348.3333333334,655066.1,6
vgg16,32,Mar08_221324_1840270,2.829465,51,18,12,17111,1425.9166666666667,1770.5,1787,11196374,622020.7777777778,650570.8,6
vgg16,32,Mar08_221324_1840270,2.829465,52,15,9,11609,1289.888888888889,1692.6,1743,9307558,620503.8666666667,655372.6,6
vgg16,32,Mar08_221324_1840270,2.829465,53,18,12,16987,1415.5833333333333,1755.8999999999999,1834,11198251,622125.0555555555,650836.75,6
vgg16,32,Mar08_221324_1840270,2.829465,54,15,9,11434,1270.4444444444443,1700.2,1745,9324967,621664.4666666667,656166.1,6
vgg16,32,Mar08_221324_1840270,2.829465,55,18,12,17352,1446.0,1818.15,1833,11203753,622430.7222222222,651589.85,6
vgg16,32,Mar08_221324_1840270,2.829465,56,15,9,11887,1320.7777777777778,1715.6,1774,9314033,620935.5333333333,656306.4,6
vgg16,32,Mar08_221324_1840270,2.829465,57,18,12,17368,1447.3333333333333,1810.85,1939,11204873,622492.9444444445,651764.8,6
vgg16,32,Mar08_221324_1840270,2.829465,58,15,9,11323,1258.111111111111,1710.8,1748,9321237,621415.8,655627.6,6
vgg16,32,Mar08_221324_1840270,2.829465,59,18,12,17179,1431.5833333333333,1799.1999999999998,1863,11199898,622216.5555555555,651040.75,6
vgg16,32,Mar08_221324_1840270,2.829465,60,15,9,11912,1323.5555555555557,1713.0,1775,9311390,620759.3333333334,655920.2,6
vgg16,32,Mar08_221324_1840270,2.829465,61,18,12,16850,1404.1666666666667,1783.55,1871,11202995,622388.6111111111,651358.85,6
vgg16,32,Mar08_221324_1840270,2.829465,62,15,9,11406,1267.3333333333333,1726.3999999999999,1756,9323024,621534.9333333333,655737.1,6
vgg16,32,Mar08_221324_1840270,2.829465,63,18,12,17016,1418.0,1745.1,1832,11201999,622333.2777777778,651264.8,6
vgg16,32,Mar08_221324_1840270,2.829465,64,15,9,11554,1283.7777777777778,1759.3999999999999,1887,9342271,622818.0666666667,656473.3,6
vgg16,32,Mar08_221324_1840270,2.829465,65,18,12,17190,1432.5,1773.5,1856,11205871,622548.3888888889,651853.35,6
vgg16,32,Mar08_221324_1840270,2.829465,66,15,9,11248,1249.7777777777778,1675.0,1701,9333807,622253.8,655656.1,6
vgg16,32,Mar08_221324_1840270,2.829465,67,18,12,16779,1398.25,1802.6,1906,11200826,622268.1111111111,651108.55,6
vgg16,32,Mar08_221324_1840270,2.829465,68,15,9,11600,1288.888888888889,1694.2,1747,9308702,620580.1333333333,655443.5,6
vgg16,32,Mar08_221324_1840270,2.829465,69,18,12,16827,1402.25,1750.5,1844,11199697,622205.3888888889,650937.2,6
vgg16,32,Mar08_221324_1840270,2.829465,70,15,9,12441,1382.3333333333333,1785.8,1811,9331543,622102.8666666667,655381.5,6
vgg16,32,Mar08_221324_1840270,2.829465,71,18,12,17142,1428.5,1808.3,1893,11199280,622182.2222222222,650895.9,6
vgg16,32,Mar08_221324_1840270,2.829465,72,15,9,11739,1304.3333333333333,1675.8,1747,9305682,620378.8,655063.8,6
vgg16,32,Mar08_221324_1840270,2.829465,73,18,12,17691,1474.25,1804.55,1848,11195745,621985.8333333334,650498.9,6
vgg16,32,Mar08_221324_1840270,2.829465,74,15,9,11833,1314.7777777777778,1681.6,1736,9307318,620487.8666666667,655376.0,6
vgg16,32,Mar08_221324_1840270,2.829465,75,18,12,17568,1464.0,1815.3,1911,11197455,622080.8333333334,650777.6,6
vgg16,32,Mar08_221324_1840270,2.829465,76,15,9,11415,1268.3333333333333,1662.8,1708,9313384,620892.2666666667,656066.8,6
vgg16,32,Mar08_221324_1840270,2.829465,77,18,12,17435,1452.9166666666667,1892.9499999999998,1976,11203405,622411.3888888889,651515.3,6
vgg16,32,Mar08_221324_1840270,2.829465,78,15,9,11521,1280.111111111111,1686.2,1745,9337916,622527.7333333333,656324.2,6
vgg16,32,Mar08_221324_1840270,2.829465,79,18,12,17454,1454.5,1868.6999999999998,1938,11204756,622486.4444444445,651741.6,6
vgg16,32,Mar08_221324_1840270,2.829465,80,15,9,11386,1265.111111111111,1643.8,1701,9333051,622203.4,655621.7,6
vgg16,32,Mar08_221324_1840270,2.829465,81,18,12,17721,1476.75,1983.35,2073,11199175,622176.3888888889,651023.6,6
vgg16,32,Mar08_221324_1840270,2.829465,82,15,9,11926,1325.111111111111,1760.2,1815,9335395,622359.6666666666,655857.4,6
vgg16,32,Mar08_221324_1840270,2.829465,83,18,12,17308,1442.3333333333333,1815.3999999999999,1921,11202545,622363.6111111111,651449.15,6
vgg16,32,Mar08_221324_1840270,2.829465,84,16,10,13383,1338.3,2523.849999999999,2995,9904738,619046.125,655945.0,6
vgg16,32,Mar08_221324_1840270,2.829465,85,18,12,17581,1465.0833333333333,1739.3,1758,11194831,621935.0555555555,651704.3,6
vgg16,32,Mar08_221324_1840270,2.829465,86,15,9,13336,1481.7777777777778,1769.3999999999999,1807,9307564,620504.2666666667,657410.5,6
vgg16,32,Mar08_221324_1840270,2.829465,87,18,12,17945,1495.4166666666667,1865.0499999999997,2024,11214124,623006.8888888889,655382.65,6
vgg16,32,Mar08_221324_1840270,2.829465,88,15,9,13202,1466.888888888889,1809.6,1858,9301859,620123.9333333333,656679.7,6
vgg16,32,Mar08_221324_1840270,2.829465,89,18,12,17423,1451.9166666666667,1740.75,1815,11208682,622704.5555555555,654607.1,6
vgg16,32,Mar08_221324_1840270,2.829465,90,15,9,13458,1495.3333333333333,1714.2,1777,9301125,620075.0,656415.5,6
vgg16,32,Mar08_221324_1840270,2.829465,91,18,12,17407,1450.5833333333333,1760.85,1867,11207980,622665.5555555555,654379.0,6
vgg16,32,Mar08_221324_1840270,2.829465,92,15,9,13227,1469.6666666666667,1761.2,1820,9301177,620078.4666666667,656485.0,6
vgg16,32,Mar08_221324_1840270,2.829465,93,18,12,17029,1419.0833333333333,1767.0,1833,11208091,622671.7222222222,654396.25,6
vgg16,32,Mar08_221324_1840270,2.829465,94,15,9,13418,1490.888888888889,1745.0,1793,9298375,619891.6666666666,656061.0,6
vgg16,32,Mar08_221324_1840270,2.829465,95,18,12,17237,1436.4166666666667,1720.4499999999998,1798,11205044,622502.4444444445,654005.6,6
vgg16,32,Mar08_221324_1840270,2.829465,96,15,9,13553,1505.888888888889,1749.8,1797,9299767,619984.4666666667,656339.5,6
vgg16,32,Mar08_221324_1840270,2.829465,97,18,12,17777,1481.4166666666667,1830.85,1860,11206248,622569.3333333334,654307.3,6
